nested_field2_size,nas_eps_seq_no_value,nas_eps_emm_esm_msg_cont_value,nas_eps_emm_imeisv_req_unmaskedvalue,gsm_a_dtap_time_zone_time_value,gsm_a_dtap_rand_value,nas_eps_msg_auth_code_show,nested_field4_value,gsm_a_dtap_time_zone_time_show,gsm_a_common_elem_id_unmaskedvalue,nested_field3_value,nested_field1_size,nested_field4_show,nas_eps_emm_elem_id_show,nas_eps_spare_bits_value,nested_field5_show,gsm_a_dtap_autn_show,nas_eps_nas_msg_emm_type_show,3gpp_tmsi_value,nested_field2_value,nas_eps_emm_hash_mme_value,nested_field1_show,gsm_a_len_show,nested_field4_size,nas_eps_emm_odd_even_unmaskedvalue,nas_eps_seq_no_show,gsm_a_dtap_text_string_show,nested_field5_size,nas_eps_emm_m_tmsi_show,nested_field1_value,nas_eps_security_header_type_unmaskedvalue,nested_field2_show,e212_tai_mnc_value,nas_eps_emm_res_show,label
7.0,3.0,57.0,1.0,327020325730.5,244.0,29.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,51.0,1.0,44.0,4.0,11.0,3.0,1.0,2.0,1.0,1.0,3221227163.0,136.0,17.0,2.0,1.0,71.0,1
3.0,4.0,0.0,1.0,327020325730.5,244.0,102.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,51.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221227163.0,136.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,123.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,105.0,82.0,72.0,111.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,275.0,7.0,0.0,1.0,71.0,1
3.0,6.0,0.0,1.0,327020325730.5,244.0,118.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,51.0,0.0,44.0,3.0,11.0,1.0,1.0,5.0,1.0,1.0,3221227163.0,136.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,15.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,66.0,82.0,72.0,72.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,161.0,7.0,0.0,1.0,71.0,1
3.0,8.0,0.0,1.0,327020325730.5,244.0,442.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,51.0,0.0,44.0,3.0,11.0,1.0,1.0,7.0,1.0,1.0,3221227163.0,136.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,213.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,121.0,82.0,72.0,127.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,365.0,7.0,0.0,1.0,71.0,1
3.0,10.0,0.0,1.0,327020325730.5,244.0,70.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,51.0,0.0,44.0,3.0,11.0,1.0,1.0,9.0,1.0,1.0,3221227163.0,136.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,11.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,223.0,82.0,72.0,229.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,157.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,46.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,4.0,82.0,72.0,10.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,194.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,195.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,180.0,82.0,72.0,186.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,347.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,28.0,7.0,7.0,1.0,17.0,0
3.0,1.0,57.0,0.0,327020325730.5,244.0,178.0,29.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,27.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,2.0,41.0,1.0,327020325730.5,244.0,217.0,100.0,104.0,3.0,40.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,55.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221227191.0,219.0,27.0,4.0,0.0,71.0,0
2.0,3.0,57.0,1.0,327040203284.0,244.0,516.0,0.0,55.0,3.0,131.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,3.0,57.0,1.0,327020325730.5,244.0,348.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,55.0,1.0,44.0,4.0,11.0,3.0,1.0,2.0,1.0,1.0,3221227191.0,140.0,17.0,2.0,1.0,71.0,0
3.0,4.0,0.0,1.0,327020325730.5,244.0,272.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,55.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221227191.0,140.0,17.0,5.0,1.0,71.0,0
7.0,5.0,41.0,1.0,327020325730.5,244.0,222.0,117.0,104.0,3.0,40.0,1.0,2.0,3.0,1.0,3.0,244.0,66.0,72.0,4.0,44.0,6.0,6.0,4.0,2.0,4.0,1.0,1.0,3221226578.0,219.0,27.0,4.0,0.0,71.0,0
2.0,6.0,57.0,1.0,327040205281.0,244.0,292.0,0.0,56.0,3.0,132.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,5.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,6.0,57.0,1.0,327020325730.5,244.0,500.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,55.0,1.0,44.0,4.0,11.0,3.0,1.0,5.0,1.0,1.0,3221227191.0,140.0,17.0,2.0,1.0,71.0,1
3.0,7.0,0.0,1.0,327020325730.5,244.0,333.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,55.0,0.0,44.0,3.0,11.0,1.0,1.0,6.0,1.0,1.0,3221227191.0,140.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,153.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,140.0,82.0,72.0,146.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,305.0,7.0,0.0,1.0,71.0,1
3.0,9.0,0.0,1.0,327020325730.5,244.0,319.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,55.0,0.0,44.0,3.0,11.0,1.0,1.0,8.0,1.0,1.0,3221227191.0,140.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,217.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,67.0,82.0,72.0,73.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,369.0,7.0,0.0,1.0,71.0,1
3.0,11.0,0.0,1.0,327020325730.5,244.0,459.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,55.0,0.0,44.0,3.0,11.0,1.0,1.0,10.0,1.0,1.0,3221227191.0,140.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,94.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,42.0,82.0,72.0,48.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,246.0,7.0,0.0,1.0,71.0,1
3.0,13.0,0.0,1.0,327020325730.5,244.0,483.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,55.0,0.0,44.0,3.0,11.0,1.0,1.0,12.0,1.0,1.0,3221227191.0,140.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,170.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,159.0,82.0,72.0,165.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,322.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,53.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,119.0,82.0,72.0,125.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,201.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,12.0,7.0,7.0,1.0,2.0,0
3.0,1.0,57.0,0.0,327020325730.5,244.0,337.0,29.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,27.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,2.0,42.0,1.0,327020325730.5,244.0,338.0,86.0,104.0,3.0,41.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,41.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221226849.0,219.0,27.0,4.0,0.0,71.0,0
2.0,3.0,57.0,1.0,327040201575.0,244.0,164.0,0.0,57.0,3.0,130.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,3.0,57.0,1.0,327020325730.5,244.0,0.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,69.0,41.0,253.0,44.0,3.0,11.0,3.0,1.0,2.0,1.0,1.0,3221226849.0,126.0,17.0,7.0,1.0,71.0,0
3.0,4.0,0.0,1.0,327020325730.5,244.0,542.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,41.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221226849.0,126.0,17.0,5.0,1.0,71.0,0
7.0,4.0,42.0,1.0,327020325730.5,244.0,206.0,117.0,104.0,3.0,41.0,1.0,2.0,3.0,1.0,3.0,244.0,66.0,72.0,4.0,44.0,6.0,6.0,4.0,2.0,3.0,1.0,1.0,3221226578.0,219.0,27.0,4.0,0.0,71.0,0
2.0,5.0,57.0,1.0,327040124330.0,244.0,242.0,0.0,58.0,3.0,128.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,4.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,6.0,57.0,1.0,327020325730.5,244.0,424.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,41.0,1.0,44.0,4.0,11.0,3.0,1.0,5.0,1.0,1.0,3221226849.0,126.0,17.0,2.0,1.0,71.0,0
3.0,7.0,0.0,1.0,327020325730.5,244.0,456.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,41.0,0.0,44.0,3.0,11.0,1.0,1.0,6.0,1.0,1.0,3221226849.0,126.0,17.0,5.0,1.0,71.0,0
17.0,28.0,57.0,1.0,327020325730.5,25.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,2.0,82.0,72.0,8.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,172.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,69.0,7.0,7.0,1.0,57.0,0
3.0,1.0,57.0,0.0,327020325730.5,244.0,367.0,44.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,42.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,2.0,43.0,1.0,327020325730.5,244.0,377.0,85.0,104.0,3.0,42.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,40.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221226751.0,219.0,27.0,4.0,0.0,71.0,0
2.0,3.0,57.0,1.0,327040127491.0,244.0,233.0,0.0,59.0,3.0,129.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,3.0,57.0,1.0,327020325730.5,244.0,529.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,40.0,1.0,44.0,4.0,11.0,3.0,1.0,2.0,1.0,1.0,3221226751.0,125.0,17.0,2.0,1.0,71.0,1
3.0,4.0,0.0,1.0,327020325730.5,244.0,231.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,40.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221226751.0,125.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,180.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,81.0,82.0,72.0,87.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,332.0,7.0,0.0,1.0,71.0,1
3.0,6.0,0.0,1.0,327020325730.5,244.0,87.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,40.0,0.0,44.0,3.0,11.0,1.0,1.0,5.0,1.0,1.0,3221226751.0,125.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,223.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,50.0,82.0,72.0,56.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,375.0,7.0,0.0,1.0,71.0,1
3.0,8.0,0.0,1.0,327020325730.5,244.0,76.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,40.0,0.0,44.0,3.0,11.0,1.0,1.0,7.0,1.0,1.0,3221226751.0,125.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,205.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,194.0,82.0,72.0,200.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,357.0,7.0,0.0,1.0,71.0,1
3.0,10.0,0.0,1.0,327020325730.5,244.0,49.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,40.0,0.0,44.0,3.0,11.0,1.0,1.0,9.0,1.0,1.0,3221226751.0,125.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,235.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,212.0,82.0,72.0,218.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,387.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,22.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,80.0,82.0,72.0,86.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,169.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,81.0,7.0,7.0,1.0,69.0,0
3.0,1.0,57.0,0.0,327020325730.5,244.0,453.0,29.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,27.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,2.0,44.0,1.0,327020325730.5,244.0,129.0,90.0,104.0,3.0,43.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,45.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221226986.0,219.0,27.0,4.0,0.0,71.0,0
2.0,3.0,57.0,1.0,327040226084.0,244.0,121.0,0.0,60.0,3.0,133.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,3.0,57.0,1.0,327020325730.5,244.0,317.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,45.0,1.0,44.0,4.0,11.0,3.0,1.0,2.0,1.0,1.0,3221226986.0,130.0,17.0,2.0,1.0,71.0,0
3.0,4.0,0.0,1.0,327020325730.5,244.0,170.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,45.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221226986.0,130.0,17.0,5.0,1.0,71.0,0
17.0,28.0,57.0,1.0,327020325730.5,88.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,185.0,82.0,72.0,191.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,240.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,34.0,7.0,7.0,1.0,23.0,0
3.0,1.0,57.0,0.0,327020325730.5,244.0,182.0,15.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,13.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,2.0,45.0,1.0,327020325730.5,244.0,419.0,109.0,104.0,3.0,44.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,64.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221227395.0,219.0,27.0,4.0,0.0,71.0,0
2.0,3.0,57.0,1.0,327040228311.0,244.0,496.0,0.0,61.0,3.0,134.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,3.0,57.0,1.0,327020325730.5,244.0,374.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,64.0,1.0,44.0,4.0,11.0,3.0,1.0,2.0,1.0,1.0,3221227395.0,148.0,17.0,2.0,1.0,71.0,1
3.0,4.0,0.0,1.0,327020325730.5,244.0,14.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,64.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221227395.0,148.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,201.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,213.0,82.0,72.0,219.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,353.0,7.0,0.0,1.0,71.0,1
3.0,6.0,0.0,1.0,327020325730.5,244.0,183.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,64.0,0.0,44.0,3.0,11.0,1.0,1.0,5.0,1.0,1.0,3221227395.0,148.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,164.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,124.0,82.0,72.0,130.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,316.0,7.0,0.0,1.0,71.0,1
3.0,8.0,0.0,1.0,327020325730.5,244.0,505.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,64.0,0.0,44.0,3.0,11.0,1.0,1.0,7.0,1.0,1.0,3221227395.0,148.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,32.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,216.0,82.0,72.0,222.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,180.0,7.0,0.0,1.0,71.0,1
3.0,10.0,0.0,1.0,327020325730.5,244.0,278.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,64.0,0.0,44.0,3.0,11.0,1.0,1.0,9.0,1.0,1.0,3221227395.0,148.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,115.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,46.0,82.0,72.0,52.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,267.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,192.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,106.0,82.0,72.0,112.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,344.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,35.0,7.0,7.0,1.0,24.0,0
3.0,1.0,57.0,0.0,327020325730.5,244.0,345.0,29.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,27.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,2.0,46.0,1.0,327020325730.5,244.0,412.0,76.0,104.0,3.0,45.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,31.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221226506.0,219.0,27.0,4.0,0.0,71.0,0
2.0,3.0,57.0,1.0,327040321444.0,244.0,207.0,0.0,62.0,3.0,135.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,3.0,57.0,1.0,327020325730.5,244.0,425.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,31.0,1.0,44.0,4.0,11.0,3.0,1.0,2.0,1.0,1.0,3221226506.0,116.0,17.0,2.0,1.0,71.0,0
4.0,4.0,57.0,1.0,327020325730.5,244.0,117.0,121.0,104.0,3.0,160.0,8.0,6.0,2.0,1.0,3.0,244.0,73.0,72.0,252.0,44.0,11.0,6.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,233.0,27.0,1.0,0.0,71.0,0
3.0,4.0,0.0,1.0,327020325730.5,244.0,434.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,31.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221226506.0,116.0,17.0,5.0,1.0,71.0,0
7.0,5.0,46.0,1.0,327020325730.5,244.0,470.0,117.0,104.0,3.0,45.0,1.0,2.0,3.0,1.0,3.0,244.0,66.0,72.0,4.0,44.0,6.0,6.0,4.0,2.0,4.0,1.0,1.0,3221226578.0,219.0,27.0,4.0,0.0,71.0,0
2.0,6.0,57.0,1.0,327040324545.0,244.0,165.0,0.0,63.0,3.0,136.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,5.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,6.0,57.0,1.0,327020325730.5,244.0,4.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,31.0,1.0,44.0,4.0,11.0,3.0,1.0,5.0,1.0,1.0,3221226506.0,116.0,17.0,2.0,1.0,71.0,0
3.0,7.0,0.0,1.0,327020325730.5,244.0,394.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,31.0,0.0,44.0,3.0,11.0,1.0,1.0,6.0,1.0,1.0,3221226506.0,116.0,17.0,5.0,1.0,71.0,0
7.0,8.0,46.0,1.0,327020325730.5,244.0,243.0,117.0,104.0,3.0,45.0,1.0,2.0,3.0,1.0,3.0,244.0,66.0,72.0,4.0,44.0,6.0,6.0,4.0,2.0,7.0,1.0,1.0,3221226578.0,219.0,27.0,4.0,0.0,71.0,0
2.0,9.0,57.0,1.0,327040329522.0,244.0,331.0,0.0,64.0,3.0,137.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,8.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,9.0,57.0,1.0,327020325730.5,244.0,471.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,31.0,1.0,44.0,4.0,11.0,3.0,1.0,8.0,1.0,1.0,3221226506.0,116.0,17.0,2.0,1.0,71.0,1
3.0,10.0,0.0,1.0,327020325730.5,244.0,239.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,31.0,0.0,44.0,3.0,11.0,1.0,1.0,9.0,1.0,1.0,3221226506.0,116.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,225.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,91.0,82.0,72.0,97.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,377.0,7.0,0.0,1.0,71.0,1
3.0,12.0,0.0,1.0,327020325730.5,244.0,27.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,31.0,0.0,44.0,3.0,11.0,1.0,1.0,11.0,1.0,1.0,3221226506.0,116.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,104.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,18.0,82.0,72.0,24.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,256.0,7.0,0.0,1.0,71.0,1
